,text,like,retweet,id,user,created_at
134,"100年企業も「ティール」に変革　階層なくし自主性促す
https://t.co/UQ0luGbxye",41,8,1316698304437121025,nikkei,Thu Oct 15 11:11:53 +0000 2020
135,"全国の国立大学などに「この趣旨に沿ってよろしくお取り計らいください」。内閣と自民党による故中曽根康弘元首相の合同葬で、文部科学省が弔旗の掲揚や黙とうをして弔意を表明するよう求める通知を出していました。
https://t.co/KEtsKD93Lw",40,28,1316694811148251136,nikkei,Thu Oct 15 10:58:00 +0000 2020
136,"尖閣諸島に生息する動植物を環境省が調査します。人工衛星が撮影した高解像度の画像を解析し、絶滅危惧種アホウドリなどの生態を把握。自民党の国防議員連盟が申し入れていました。
https://t.co/WIGebQOd0x",229,66,1316693887616978948,nikkei,Thu Oct 15 10:54:20 +0000 2020
137,"［社説］日本が5Gで巻き返すには
https://t.co/YPbptIdAEu",39,11,1316692792341479424,nikkei,Thu Oct 15 10:49:59 +0000 2020
138,"「契約社員も継続的勤務が見込まれるなら支給対象になる」。日本郵便の正社員との待遇格差訴訟で、最高裁は契約社員に扶養手当や夏期冬期休暇が与えられないことを「不合理な格差」に当たると判断しました。
https://t.co/CI5Mt7b73d",218,107,1316689371022725126,nikkei,Thu Oct 15 10:36:23 +0000 2020
139,"［社説］世界経済安定へ十分な新興国支援を
https://t.co/T8XpVKOE3X",33,9,1316688747958657024,nikkei,Thu Oct 15 10:33:55 +0000 2020
140,"「トヨタ、中国にHV技術供給 まず広州汽車に」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。

 Toyota to provide China's GAC with hybrid system
https://t.co/fgII8eGC1F",31,16,1316684266806353920,nikkei,Thu Oct 15 10:16:06 +0000 2020
141,"「絶対にアクセスしないで」と総務省。国民1人当たり10万円の「2回目の給付が決定した」とのウソの情報を伝え、偽サイトに誘導して個人情報をだまし取ろうとする不審メールが不特定多数に送られています。
https://t.co/dEFeOYqYCa",1891,3832,1316677600522186753,nikkei,Thu Oct 15 09:49:37 +0000 2020
142,"AIアナが読むニュース　夕方の4本
https://t.co/crYPKqwPzI",5,4,1316676435034030080,nikkei,Thu Oct 15 09:44:59 +0000 2020
143,"運転免許証とマイナカード統合へ　ネットで住所変更
https://t.co/1UzpuwoYnx",1528,777,1316676433658343424,nikkei,Thu Oct 15 09:44:59 +0000 2020
144,"トヨタがハイブリッド車（HV）の基幹システムを、中国の広州汽車集団に供給します。これまでマツダやスバルなど国内勢に供給してきましたが、海外企業へのHV技術外販は初です。#日経イブニングスクープ
https://t.co/IJkDNLfwfA",50,48,1316672675952103426,nikkei,Thu Oct 15 09:30:03 +0000 2020
145,"USJ「マリオ・カフェ」あす開店　感染防止と両立探る
https://t.co/ui1YxttBHf",120,53,1316669370853023746,nikkei,Thu Oct 15 09:16:55 +0000 2020
146,"クレベリン、コロナ感染阻止の仕組み解明　大幸薬品
https://t.co/NB9vC5Y0TS",270,101,1316669369812803584,nikkei,Thu Oct 15 09:16:54 +0000 2020
147,"トヨタ、中国にHV技術供給　まず広州汽車に
https://t.co/staHZbct5P",78,56,1316665616263114752,nikkei,Thu Oct 15 09:02:00 +0000 2020
148,"TSMCの79月、売上高・純利益ともに過去最高
https://t.co/GBEFCL3haR",115,53,1316656795172003840,nikkei,Thu Oct 15 08:26:56 +0000 2020
149,"東京都、新たに284人感染　新型コロナ
https://t.co/KWt32djAje",108,90,1316653504493056000,nikkei,Thu Oct 15 08:13:52 +0000 2020
150,"トヨタ、RAV4に新スポーツモデル　SUV競争激しく
https://t.co/ZEOX4Oi4GQ",71,33,1316643687519059969,nikkei,Thu Oct 15 07:34:51 +0000 2020
151,"タカタ後継、シートベルト不正900万本か　国交省試算
https://t.co/UwDel2Vj6N",79,73,1316642419652227073,nikkei,Thu Oct 15 07:29:49 +0000 2020
152,"中国最大級の貿易商談会、ネットで開幕　盛り上がり欠く
https://t.co/C2yCD7Jr36",31,15,1316638657386700800,nikkei,Thu Oct 15 07:14:52 +0000 2020
153,"ファストリの今期、純利益83%増　下期コロナ収束で最高益へ
https://t.co/EAKz7ZAByE",409,145,1316636675984957441,nikkei,Thu Oct 15 07:07:00 +0000 2020
154,"タカタ後継企業、チャイルドシートも強度改ざん
https://t.co/afyGLiqAgK",65,76,1316636674898579456,nikkei,Thu Oct 15 07:06:59 +0000 2020
155,"契約社員の手当・休暇格差「不合理」と判断　最高裁
https://t.co/EB483tIUJT",237,178,1316628365084778499,nikkei,Thu Oct 15 06:33:58 +0000 2020
156,"「西武鉄道・プリンスホテル 800億円増資検討」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。

 Japan's Seibu Holdings units seek $760m third-p… https://t.co/oXUEPjPDRt",32,10,1316621657000366081,nikkei,Thu Oct 15 06:07:19 +0000 2020
157,"大学共通テスト、濃厚接触者も受験可能に　政府分科会
https://t.co/2Mz1DwDGTp",76,22,1316615494242193410,nikkei,Thu Oct 15 05:42:50 +0000 2020
158,"[FT]中国が米大統領選に投票できたら誰を選ぶか
https://t.co/nHrWDIQopH",35,3,1316615276956278785,nikkei,Thu Oct 15 05:41:58 +0000 2020
159,"西武鉄道・プリンスホテル、800億円増資検討
https://t.co/ZYzXFQat5L",118,40,1316596639201517569,nikkei,Thu Oct 15 04:27:54 +0000 2020
160,"かんぽ生命保険の不適切契約問題で見送っていた、土曜配達をやめる郵便法改正案を総務省が10月26日召集の臨時国会に提出する方針。日本郵便の人手不足や働き方改革につなげ、約620億円の収益改善も見込みます。
https://t.co/E6eM3tZDlO",69,36,1316589639411564550,nikkei,Thu Oct 15 04:00:05 +0000 2020
161,"外来ザリガニを「特定外来生物」に指定し、新たな飼育や販売を原則禁じる環境省。ただ、既に広く生息するアメリカザリガニは「指定により川や池に大量に捨てられ、混乱を招く」として対象外にしました。
https://t.co/BLrvH92Iq7",130,90,1316584596398538752,nikkei,Thu Oct 15 03:40:03 +0000 2020
162,"K-POP「BTS」所属事務所が上場　時価総額、一時1兆円
https://t.co/Op43U5W7xs",281,107,1316584557898952705,nikkei,Thu Oct 15 03:39:54 +0000 2020
163,"きょう10月15日昼の日経電子版トップ（https://t.co/m9V2wlg4Mw）3本です。

欧州が再びコロナ感染の中心に　感染者数、アジア上回る
https://t.co/91v2lzcdMS

タイ政府、5人以上の… https://t.co/cA3hqmQ8WR",16,16,1316583577946030080,nikkei,Thu Oct 15 03:36:00 +0000 2020
164,"「アメリカは中国政府がチベットに自治の権限を与えず抑圧し、人権を踏みにじっていることを懸念している」とポンペオ国務長官。デストロ国務次官補をチベット問題担当の特別調整官に指名しました。
https://t.co/Nq6skM5cTw",102,55,1316583386073501699,nikkei,Thu Oct 15 03:35:14 +0000 2020
165,"名古屋三越栄店の観覧車は、現存する屋上設置では国内で最も古い1956年。大人が乗れる稼働可能な観覧車が愛知県は13基と、北海道や兵庫県を上回り全国で最も多い背景を探ります。
https://t.co/WJmwyXiKZT",70,28,1316578321984040961,nikkei,Thu Oct 15 03:15:07 +0000 2020
166,"場当たり的な対策にフランス国民の不信が強まり「マクロン大統領はコロナ対応にふさわしくない」が6割に。感染再拡大で支持率は32%と7カ月ぶりの低水準に落ち込みました。
https://t.co/olJX0bSSeZ",53,50,1316576802354147328,nikkei,Thu Oct 15 03:09:05 +0000 2020
167,"アメリカ大統領選挙に「今回は手を出すな」とロシアのプーチン大統領。「中国が勝ち、我々が2番手だなんて侮辱的だ」とラブロフ外相。介入疑惑など米ロ関係を考えます。
https://t.co/tH5pmQ7wj0",25,8,1316574531767750656,nikkei,Thu Oct 15 03:00:03 +0000 2020
168,"揺れる「観覧車王国」　全国最多の愛知もコロナで逆風
https://t.co/OPixJhQAtj",39,23,1316570986922164226,nikkei,Thu Oct 15 02:45:58 +0000 2020
169,"日立造船、「日本式」ごみ焼却発電施設で海外に活路
https://t.co/nS7uCj2o7j",87,26,1316570985722572801,nikkei,Thu Oct 15 02:45:58 +0000 2020
170,"介護施設の面会制限緩和へ　感染対策の徹底急ぐ
https://t.co/2hfPrV2G18",27,14,1316570949592870912,nikkei,Thu Oct 15 02:45:49 +0000 2020
171,"JPモルガンなど米大手銀、最悪期脱す　先行きに慎重姿勢
https://t.co/ihw9Nnj4z8",33,11,1316570948598816768,nikkei,Thu Oct 15 02:45:49 +0000 2020
172,"JINSが「部屋貸します」　メガネが生んだ集中の場
https://t.co/z4ZR7nCIht",194,43,1316570947655098369,nikkei,Thu Oct 15 02:45:49 +0000 2020
173,"欧州が再びコロナ感染の中心に　感染者数、アジア上回る
https://t.co/KZva40Qcqs",36,24,1316570946518478848,nikkei,Thu Oct 15 02:45:49 +0000 2020
174,"原油はモノの生産や輸送に欠かせません。消費量が増えれば、経済活動が活発になった証しです。
一方、銅は自動車や家電、住宅に使われるため、景気動向を敏感に反映します。
原油と銅の価格から世界経済の動向を占うポイントとは。… https://t.co/yeAKyY5uEE",37,7,1316570208744677376,nikkei,Thu Oct 15 02:42:53 +0000 2020
175,"「受注の弱さはネガティブサプライズだった」と市場に受け止められた安川電機の68月期決算。高まる中国依存度とサーボモーターなどの受注減、今後の対応策を探ります。
https://t.co/ehwlfH3fLk",29,10,1316565481847959552,nikkei,Thu Oct 15 02:24:06 +0000 2020
176,"結局元通り　今こそ知りたい「Go To」の仕組み
https://t.co/XjBrxkt4Te",32,8,1316564158582681601,nikkei,Thu Oct 15 02:18:50 +0000 2020
177,"中国物価、9月1.7%上昇　豚肉高騰一巡で伸び鈍化
https://t.co/ic82uFUIcU",24,10,1316564157613838338,nikkei,Thu Oct 15 02:18:50 +0000 2020
178,"中国漁船、EEZ「大和堆」で急増　従来のイカ漁不能に
https://t.co/YdIHL1oqW7",99,90,1316564156527517696,nikkei,Thu Oct 15 02:18:50 +0000 2020
179,"USJ、マリオカフェを16日開店、任天堂エリアに先駆け
https://t.co/OeP3LMCbKI",372,107,1316561156228538370,nikkei,Thu Oct 15 02:06:54 +0000 2020
180,"K-POPの筆頭格「BTS（防弾少年団）」が所属する芸能事務所、ビッグヒットエンターテインメントが韓国取引所に上場。株式時価総額は一時約1兆900億円となり、日本のアミューズやエイベックスの20倍の企業価値です。
https://t.co/qwk5dWTuSp",2433,1178,1316558393872654337,nikkei,Thu Oct 15 01:55:56 +0000 2020
181,"担保・保証付き融資とは　銀行の企業向けで半分占める
https://t.co/bRYy8Vseqa",24,6,1316556228479406080,nikkei,Thu Oct 15 01:47:19 +0000 2020
182,"タイ政府、デモ隊を強制排除　集会禁止の緊急措置
https://t.co/DtppxqQt7J",36,36,1316547568151621632,nikkei,Thu Oct 15 01:12:55 +0000 2020
183,"郵便の土曜配達廃止、臨時国会に法案提出へ　総務省
https://t.co/SMd4fqU4LO",400,355,1316547306280296452,nikkei,Thu Oct 15 01:11:52 +0000 2020
184,"サプライチェーンとは　品質・在庫を安定させる役割（きょうのことば）
https://t.co/aX6vv2gIon",61,11,1316540654332317696,nikkei,Thu Oct 15 00:45:26 +0000 2020
185,"米国務省、アリババ系金融アント制裁へ　ロイター報道
https://t.co/xrOqy5Eizc",66,47,1316538004823924736,nikkei,Thu Oct 15 00:34:55 +0000 2020
186,"日経平均、反落で始まる　米経済対策の成立遅れ懸念
https://t.co/KtZvhcXvKY",31,18,1316533488703553536,nikkei,Thu Oct 15 00:16:58 +0000 2020
187,"価格で世界経済を占う　コンパスは原油と銅
https://t.co/RXW7K4JbWU",44,8,1316524935838273536,nikkei,Wed Oct 14 23:42:59 +0000 2020
188,"日経平均、ETF買いに期待（先読み株式相場）
https://t.co/niittra06C",42,12,1316522407876653056,nikkei,Wed Oct 14 23:32:56 +0000 2020
189,"ソフトバンクG　買収目的の「空箱」、20年内に上場も
https://t.co/veP9UOXQ5W",19,13,1316522406526164992,nikkei,Wed Oct 14 23:32:56 +0000 2020
190,"「既に（コロナ）感染が急拡大する局面に入っている」とドイツのメルケル首相。リスクの高い地域でのマスク着用義務拡大など新たな対策をまとめました。感染が広がれば飲食店の夜11時以降の営業も禁じます。
https://t.co/YLd6ijptvj",195,147,1316520049260269569,nikkei,Wed Oct 14 23:23:34 +0000 2020
191,"供給網分散、政府が補助金　東南アジア拠点設置企業に
https://t.co/Zgk2aEryN3",114,45,1316518868169367552,nikkei,Wed Oct 14 23:18:52 +0000 2020
192,"けさ10月15日の日経電子版トップ（https://t.co/zzG6bIBeVB）3本です。

携帯値下げ、菅政権とせめぎ合い　3社「圧力すごい」
https://t.co/aBBTcpKoDp

金融機関の行政手続き、21… https://t.co/HUI0BJa4oF",47,25,1316511548169388033,nikkei,Wed Oct 14 22:49:47 +0000 2020
193,"「経済がコロナ前に戻らない前提で事業モデルを構築」「国内は損益分岐点の高さが弱点」とサイゼリヤ。2021年8月期も最終赤字を見込み、店舗の人件費削減や宅配・持ち帰りに対応した小型店展開に乗り出します。
https://t.co/18VeuQW44O",268,91,1316507847946055681,nikkei,Wed Oct 14 22:35:05 +0000 2020
194,"政府は生産拠点を複数国に広げた日本企業に出す補助金を大幅に増やします。
東南アジア全体にサプライチェーンを分散させる狙いがありますが、なぜ供給網を多様化する必要があるのでしょうか。
10月15日、日本経済新聞朝刊のポイントをお届け… https://t.co/gCbna3vLIy",48,27,1316502811803373569,nikkei,Wed Oct 14 22:15:04 +0000 2020
195,"シカゴ日経平均先物が小幅反発、35円高の2万3550円
https://t.co/owp0eDt2tb",24,2,1316501266516840449,nikkei,Wed Oct 14 22:08:56 +0000 2020
196,"個人が所有する私用端末の在宅利用も認める金融機関が42%に拡大。在宅勤務の実施は融資担当が78%に上ったのに対し口座開設業務は43%。地方銀行の在宅勤務制度は54%どまり。日銀の分析では課題も見えてきました。
https://t.co/bfWy1rCk0T",93,41,1316499043674206213,nikkei,Wed Oct 14 22:00:06 +0000 2020
197,"「我々は（コロナ）感染第2波のまっただ中にいる」とフランスのマクロン大統領。パリなどで夜9時から翌朝6時まで外出を原則禁止し、飲食店や映画館を閉鎖。違反者には罰金135ユーロ（約1万6000円）を科します。
https://t.co/TUcB1muM6O",635,723,1316498287856320512,nikkei,Wed Oct 14 21:57:05 +0000 2020
198,"東京・虎ノ門のJTビルを、住友不動産が数百億円で取得方針。コロナを機にオフィスを縮小する企業が増えるなかでも、都心一等地の優良物件に根強い需要を見込みます。
https://t.co/I2RdtGlTXF",235,82,1316496431344226305,nikkei,Wed Oct 14 21:49:43 +0000 2020
199,"「会議中や前後に使う『ベスト・オブ・ブリード』を集めた」とビデオ会議のZoom。画面を切り替えることなく書類共有のDropboxやチャットのSlack、オンラインホワイトボードのmiroなどの他社アプリを使えるよう改良します。
https://t.co/c5cZUiNeH3",115,46,1316490506302562304,nikkei,Wed Oct 14 21:26:10 +0000 2020
200,"「あとは向こうが料金を示すだけ。大容量プランで月5000円以下に」と菅義偉首相。実績を求め「圧力がすごい」新政権に陥落する携帯大手。値下げへの攻防が本格化します。
https://t.co/bjPLKAtAW8",3271,1792,1316488389902958593,nikkei,Wed Oct 14 21:17:45 +0000 2020
201,"約1800種類ある銀行や保険、証券会社からの申請や届け出を、金融庁が2021年度にすべてオンライン化。9割超を紙の書類で受け付けている現状を変え、顧客との取引の電子化も促します。

金融機関の行政手続き、21年度に完全電子化　金… https://t.co/XhA5cIBMlk",400,249,1316482608969195520,nikkei,Wed Oct 14 20:54:47 +0000 2020
202,"Zoom、使い勝手向上へ25社連携　仮想ホワイトボードや採決
https://t.co/HrkuC4inmL",220,60,1316477090481360897,nikkei,Wed Oct 14 20:32:51 +0000 2020
203,"仏、パリなどで夜間外出禁止　大統領「感染第2波ただ中」
https://t.co/pqTv7z5w6x",280,285,1316469540469964800,nikkei,Wed Oct 14 20:02:51 +0000 2020
204,"途上国債務猶予、20年末から半年延長で合意　G20
https://t.co/03OSCWkV0B",40,20,1316440098393661440,nikkei,Wed Oct 14 18:05:52 +0000 2020
205,"GAFA後は共感の起業　「日本らしさ」に再び脚光
https://t.co/S14SJYrs1S",51,18,1316425004607733760,nikkei,Wed Oct 14 17:05:53 +0000 2020
206,"菅政権1カ月、面会した民間人70人　政策に知見反映
https://t.co/BQq8fq6qjz",110,31,1316425003299147777,nikkei,Wed Oct 14 17:05:53 +0000 2020
207,"陸・海・空で逆風の三菱重工業、創業以来の正念場
https://t.co/IrCf3g84yL",142,51,1316425001936080897,nikkei,Wed Oct 14 17:05:53 +0000 2020
208,"安川電機、市場が気をもむ中国「新型インフラ」の持続力
https://t.co/pM4EC7vvoD",25,6,1316425000618991618,nikkei,Wed Oct 14 17:05:52 +0000 2020
209,"米民主・共和、GAFA規制の同床異夢
https://t.co/I15nf4N07b",30,10,1316424999096385536,nikkei,Wed Oct 14 17:05:52 +0000 2020
210,"NYフィル、21年6月まで全公演中止　178年の歴史で初
https://t.co/2s49Jkl6In",97,75,1316414442788122624,nikkei,Wed Oct 14 16:23:55 +0000 2020
211,"ゴールドマン79月期、純利益93%増　債券売買が好調
https://t.co/GoCJgVxrT3",246,54,1316414441731231746,nikkei,Wed Oct 14 16:23:55 +0000 2020
