,text,like
1044,NY市、一部で学校閉鎖や営業停止へコロナ陽性率上昇https://t.co/IeYIeYhdYb,0
1045,日経平均、反発して始まる224円高の2万3254円https://t.co/F8BFJj09uY,0
1046,ファッションデザイナーの高田賢三さんが亡くなりました。過去に掲載したインタビュー記事を紹介します。https://t.co/mFCRhsqDb3,0
1047,在宅勤務用リフォーム補助最大100万円、国交省検討https://t.co/DOhuIrau7i,1
1048,「まず社員とその家族を守る」「配当ではなく将来分野に投資」。行き過ぎた株主資本主義を見直す声が高まる中、脚光を浴びる「公益資本主義」を提唱する原丈人氏に聞きました。https://t.co/cSldsOJ2RU,1
1049,在宅勤務用の自宅リフォーム費用の3分の1を補助する制度を創設へ。戸建てやマンションを対象に増築や防音対策、間仕切り設置などを念頭に100万円を上限に検討しています。https://t.co/3K04pyxjIa,1
1050,NY市、一部地区7日にも再び都市封鎖感染ぶり返すhttps://t.co/VGAQav5tSI,0
1051,車の後部座席から支持者に手を振って声援に応えるトランプ大統領。マスクを着用したスーツ姿で短時間外出しました。#新型コロナ #COVID19https://t.co/IWO8pJop0W,0
1052,日本馬ディアドラ8着仏競馬の凱旋門賞、ソットサス優勝https://t.co/OC2d9GxQne,0
1053,反発か、買い戻し先行（先読み株式相場）https://t.co/y3OlNKCwcg,0
1054,本社、在宅、サテライトオフィスを行き来する新しい働き方。スモールオフィスを選ぶ際のチェックポイントなど、ウィズコロナ時代のオフィス戦略を聞きました。https://t.co/QzkGkFKJWx,0
1055,ゆうちょ銀、1400人情報流出かデビットカードmijicahttps://t.co/5gXSzBrpNX,0
1056,「短期的な値動きに依存する投機」より「中長期的な経済成長に伴うリターンを獲得する投資」に。投資4000万人時代に必要な「長期積立分散」スキルについて考えます。https://t.co/QOiNIOSDEY,0
1057,ゆうちょ銀行のデビットカード「mijica（ミヂカ）」の不正アクセスで、約1400人の顧客情報が流出した可能性。顧客情報が不正送金に利用された可能性があります。https://t.co/x7PxFQUxdA,0
1058,住宅ローンを完済する年齢が上昇しています。フラット35を提供する住宅金融支援機構のデータ（2020年度）によると73歳。20年前と比べて5歳上がっていますが、その要因とは。10月5日、日本経済新聞朝刊のポイントをお届けします… https://t.co/yFMTssYXfL,1
1059,トランプ氏、サプライズで外出支持者の声援に応えるhttps://t.co/xS7BU4lf0g,1
1060,今週（~10/10）の主な予定です。5日（月）ノーベル生理学・医学賞発表6日（火）8月の米貿易収支、8月の米雇用動態調査7日（水）8月の景気動向指数8日（木）8月の国際収支9日（金）8月の家計調査https://t.co/mrUaVIj7Ah,0
1061,JPX株「野村超え」は幻かシステム障害が試す独占https://t.co/5irmaRg4eW,0
1062,工場稼働、遠隔で守れシークスが新ラインの品質確認https://t.co/vBxro0WFUK,0
1063,トランプ氏、5日退院も重症者向けステロイド薬使用https://t.co/h1xbH1628s,1
1064,ローソン、洗剤を量り売りお試し需要とらえた実験店https://t.co/awJHJ8DN3R,0
1065,完済は平均73歳住宅ローン、定年後にリスク先送りhttps://t.co/9L4zYK3U14,1
1066,NY5番街に集結したトランプ応援団https://t.co/xlWKQPRfmR,0
1067,東京ディズニーリゾート、通期営業赤字の現実味https://t.co/haUPGN9BRa,1
1068,コンテナ型仮設住宅、移動式で低コスト被災者に好評https://t.co/LeL8bVSBlr,0
1069,コロナ禍、新興国で物価上昇深刻に金融緩和の足かせhttps://t.co/7jsJeZdb1W,0
1070,半導体の本格回復、米中摩擦が影SUMCO・橋本会長https://t.co/p3vmaytYSf,0
1071,デジタル通貨へ法改正準備を自民が中間とりまとめhttps://t.co/ufPf9RNvTs,0
1072,マスオさん社長の改革工務店からロボット開発https://t.co/bMHHWG6Wli,0
1073,ソニー社名変更の舞台裏、「第2の創業」へ再挑戦https://t.co/r5Kfnh4bOC,0
1074,「ヤクルトレディ」3000人正社員に定着狙い待遇改善https://t.co/JTKIQepLDv,1
1075,NTT「バラバラなら負ける」国際競争力に危機感https://t.co/MwpUCeu0j7,0
1076,菅首相に日米豪印の遺産「準同盟」で中国と対峙へhttps://t.co/S5hTJGhJeZ,0
1077,高田賢三さん死去ファッションデザイナー、81歳https://t.co/onmCOAaFDx,1
1078,中国SMIC、米輸出規制の対象に事前許可が必要https://t.co/GLvqxO605x,0
1079,怖い腎機能低下「透析」招く病気で最も多いものは？https://t.co/0BmdPP25ea,0
1080,積立投資を複利で語るなかれhttps://t.co/UknHI24cYJ,0
1081,ゆるキャラGPに幕、岩手「ゆめちゃん」最後の栄冠https://t.co/haXQl5WOWJ,0
1082,心くすぐるプロ仕様サンスター、1200円の家庭用洗剤https://t.co/Ii0oRkKgaD,0
1083,スヌーピーらの漫画「ピーナッツ」70周年 https://t.co/eaJRN2koAo,1
1084,［社説］納得できる役員報酬へさらなる開示をhttps://t.co/Hu59X2OGBC,0
1085,大阪都構想の理解深まった？ 説明会終了、質問限られるhttps://t.co/iU3mJuxa3Q,0
1086,NTTとドコモ、20年にわたる「親子暗闘」の内幕 https://t.co/VPLnwclWgp,0
1087,Google、コロナ下の「職住近接オフィス」計画 https://t.co/VifkYZYrp9,0
1088,［社説］対ロ外交もっとしたたかにhttps://t.co/Y7H8c5Tpk7,0
1089,西松屋、対コロナ３本の矢「ガラガラ店舗」でも増収 https://t.co/b0va45Kjge,0
1090,汚れた空気は体に悪い「室内空気質」の基本https://t.co/rtVyxxgGlU,0
1091,飲食・小売り・宿泊に打撃…コロナ禍、雇用への影響は？https://t.co/gapnwFAUIZ,0
1092,料理上手は愛情上手森高千里さんの「食の履歴書」 https://t.co/J6WQoLV0FC,1
1093,増やせデジタル新世代東京都副知事・宮坂学氏 https://t.co/ncZiXnY6VQ,0
1094,実測「全館24時間冷房」電気代は意外と安いhttps://t.co/a4b6MoxTAN,1
1095,群馬・太田、スバルの企業城下町で増える製造業廃業 https://t.co/Sc1xx1sLuP,1
1096,ノーコードが促す「AIの民主化」https://t.co/OWvOUCCUKq,0
1097,韓国とのビジネス往来再開週内にも合意https://t.co/ImGsSbdq91,1
1098,「三国志」アジアでヒット、コーエーテクモの戦略は https://t.co/EmdlEMAhtP,0
1099,パーソルHD、テレワーク手当導入月20004000円https://t.co/SA0rfGTOkD,0
1100,住友不動産、「丸の内」に劣らぬビル賃貸の稼ぐ力 https://t.co/bIsCvDUbT7,0
1101,ＪＴ、どこまで通じるたばこ値上げ分かれ目1000円か https://t.co/4K0mBuxuJI,0
1102,仏領ニューカレドニア、独立巡り住民投票https://t.co/YC8WvoOhNW,0
1103,SNSのアカウント乗っ取り二段階認証で防ごうhttps://t.co/ZTddGmCBAZ,0
1104,銀行の口座・通帳に手数料少額の預金、解約も選択肢https://t.co/2OF8OdJLPR,1
1105,eスポーツ部、健康両立なるかドクター配置の高校もhttps://t.co/kK084mheO5,0
1106,しわ寄せ来た非正規雇用社会保険の適用拡大で守ろうhttps://t.co/kJ88wzNAMQ,0
1107,核のごみ 処分どうなる？地下深く保管 検討（ニッキィの大疑問）https://t.co/cGmmAaD4Jb,0
1108,シニア社員、社内公募で経験生かすhttps://t.co/d6Rqw0dnh2,0
1109,逆境トランプ氏の命運握る参謀https://t.co/pLJx5leS4p,0
1110,トランプ氏症状、深まる疑問政権の説明に食い違いhttps://t.co/5ZfI5fCDQY,0
1111,東京都で新たに108人感染新型コロナhttps://t.co/H3SaNNQRxn,0
1112,「外交、貢献の姿勢を」-- 日本電産会長兼CEO・永守重信氏へのインタビューの英文をNikkei Asia @NikkeiAsia に掲載しています。 Japan must be open for business to… https://t.co/TBa4zhqWoj,0
1113,イタリア文学者・和田忠彦さん原点の「ピノッキオ」https://t.co/XrqVSJcOZ0,0
1114,グリーンリカバリーの奔流脱炭素で飛躍する企業はhttps://t.co/UNv4AFknqH,0
1115,米国務長官、韓国・モンゴル訪問見送り訪日は予定通りhttps://t.co/1uR7jI3mxE,1
1116,学歴証明のデジタル化、5大学で実証実験へhttps://t.co/Jlp3Fe2k1L,1
1117,ドコモ、顧客システムで障害新規申し込みなど出来ずhttps://t.co/E5ZwmqZmMD,0
1118,AIアナが読むニュースきょうの4本https://t.co/R8mHIC2h5a,0
1119,トランプ氏「今後数日が正念場」動画投稿2日に酸素吸入かhttps://t.co/uM1FhlU87k,0
1120,新しい電話会社つくる小野寺正さん「私の履歴書」https://t.co/9E2Pjuwav0,0
1121,PS5vsXbox、最終決戦が間近次世代ゲーム機まとめ読みhttps://t.co/12ev4nqE80,0
1122,アキッパ、鉄道保有の駐車場シェア5倍の1万台分https://t.co/rstNbPg7XR,0
1123,トリアージ「免責法制化を」判定ミス恐れ萎縮懸念https://t.co/p5RnJpPPjV,1
1124,スマートシューズを履いてみた1歩単位で走り分析https://t.co/rhjpO8nR3l,0
1125,「ソニーとキオクシア、ファーウェイ取引許可を米に申請」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。 Sony and Kioxia seek US approval to bypass H… https://t.co/Zoxlpe8lvf,0
1126,「リスク資産100%」時代運用の心得はhttps://t.co/fHxKJabCtf,0
1127,静岡の茶生産が過去最低鹿児島の猛追で首位危うくhttps://t.co/wSDx3n7HDW,1
1128,保育の受け皿14万人不足待機児童解消の計画策定へhttps://t.co/EIfrSgneOH,0
1129,賞与・退職金は正社員だけ？最高裁判断へhttps://t.co/brJi8d30TS,1
1130,トランプ氏、2日に酸素吸入か「今後48時間が重要」https://t.co/j6KjKBTMKt,1
1131,肉・パンなど買い過ぎに注意人気の工場直売に行ったhttps://t.co/cHn6X3NZyH,0
1132,自民党流「自助」の変化https://t.co/rloDy7YTlt,0
1133,京都競馬場、改修前最後の開催牡牝同時三冠なるかhttps://t.co/FisObRwvYJ,0
1134,NTTが4兆2500億円でドコモを完全子会社化。東証がシステム障害で初の売買終日停止。菅義偉首相は後継候補として「ずいぶん前から有資格者だった」と安倍晋三前首相。この1週間、日経電子版会員に読まれた10本です。https://t.co/iu2Sxg9TWH,0
1135,ソフトバンク、スマートシティ参戦竹芝発の新構想https://t.co/hhC8wYWHN4,1
1136,「体調は良好」とトランプ大統領。一方で「（症状は）深刻だ」「容体の急変を危惧している」などと報じるメディア。大統領選挙が1カ月後に迫るなかのコロナ入院で、アメリカの政治は混迷を深めています。米政権・議員に感染者複数ホワイ… https://t.co/Z9T7AkMaLs,0
1137,「今回は短期的な収益が理由ではない」「再参戦は考えていない」。F1から4度目の撤退を決めたホンダ。前回の撤退時と比べ四輪事業の「稼ぐ力」が大幅に低下しています。https://t.co/LKzHjAUWXF,0
1138,トランプ氏、2日に酸素吸入か「今後48時間が重要」https://t.co/H3wK5eiG7C,1
1139,見られた映像米大統領選テレビ討論会や米の山火事https://t.co/d8VWcIp6P1,0
1140,北朝鮮、米大統領選後に照準か党75周年行事https://t.co/Zlobc0XZZ5,0
1141,「コロナでも喜び不変」糸井重里さん、時代の節目を語るhttps://t.co/9fj1kG2XDj,0
1142,国道1号はなぜ「第二京浜」かねじれの裏に道の歴史https://t.co/Wc4mGd2WtP,1
1143,「俺、コロナ」いたずらの代償重く、実刑判決もhttps://t.co/3RJzVbuutk,0
1144,福島原発の処理水海洋放出の協議大詰めhttps://t.co/126GaJGstP,0
1145,菅改革に日本医師会が抵抗オンライン診療や不妊治療https://t.co/8xqNUbJuD1,1
1146,縁側の良さ再発見密避けた社交の場にhttps://t.co/8w0i78Pjvo,0
1147,11分で分かる年金を増やす方法やさしい動画で解説https://t.co/18H3hj4uUS,0
1148,米大統領の経済通信簿、民主が共和に勝る？https://t.co/2H3V9jaR7A,0
1149,外交、貢献の姿勢を日本電産会長兼CEO・永守重信氏https://t.co/0rBq0apLWO,0
1150,ソニーとキオクシア、ファーウェイ取引許可を米に申請https://t.co/YtVW4ub155,1
1151,先進国に移民減の危機早まる人口減、成長の抑制要因にhttps://t.co/daubPhCnti,0
1152,電気自動車は本当にお得？今後のカギは充電コストhttps://t.co/bQuLbu8ZAx,0
1153,ドトール随一のコーヒー通人を呼ぶこだわりの高級店https://t.co/i0YJeEwbIe,0
1154,「NOノーマル」が常態に日本マクドナルド社長https://t.co/Ibu62EcFT3,0
1155,ゆうちょ銀行、デビットカードmijicaで顧客情報流出かhttps://t.co/yeNecyvW3d,1
1156,無給博士は憲法違反、日本の研究力低迷野依良治氏https://t.co/SFuYM6ueNX,1
1157,年末調整用ソフト、国税庁が10月から提供https://t.co/0fIPIiW83H,1
1158,アルツハイマー病治療薬、発病前に阻止する戦略に転換https://t.co/f2xK8Ed2vr,1
1159,米政権・議員に感染者複数ホワイトハウスで拡大かhttps://t.co/orUQQzjvwo,0
1160,メールをやめようチャットに切り替え業務効率上げるhttps://t.co/uxW2mLzZGy,1
1161,外食が業態転換加速吉野家・ロイヤル、宅配専門店参入https://t.co/av9reFgq74,0
1162,中国に幻滅した東欧投資の「空手形」に不満https://t.co/ec9kguhYWn,0
1163,Appleが迫る通信料競争SIM内蔵で選択肢広がるhttps://t.co/s8Yq4te1SJ,0
1164,年金生活の手取りは？退職金の受け取り方で差https://t.co/gY8GXuIiLc,0
1165,菅首相が執念燃やす携帯料金引き下げ実現は可能かhttps://t.co/oGtSK4oV9c,1
1166,受験生の選択、改革促すかオンラインで授業の質あらわhttps://t.co/JZz0QLAVQ7,0
1167,コロナ禍でも好調のアイリスオーヤマ家電、その秘密はhttps://t.co/bqZs9EZEX3,0
1168,中小企業向け「イデコ」、10月拡大加入可能者4割増https://t.co/JGUVkqzl6X,0
1169,キリンHD、クラフトビール海外展開まず台湾でhttps://t.co/oPACTZGPf7,0
1170,値上がり続く革靴高品質の欧州産牛革、品薄の余波https://t.co/Y46Kpn6spq,1
1171,学術会議、要望書を決定6人任命と説明求めるhttps://t.co/B2sflIBoyT,0
1172,空港でのコロナ検査、1日2万件に倍増へ厚労相https://t.co/TIRMe2nPB7,0
1173,「おうちカラオケ」コロナ心配なし防音グッズも人気https://t.co/tBwFhzYfX0,1
1174,トイレ紙、近畿はシングル派優勢お得感重視？https://t.co/t7FQpXnhcj,0
1175,AIアナが読むニュース朝・昼・夕方・きょうの4本https://t.co/Ozz1gchNNT,0
1176,東京都で新たに207人感染新型コロナhttps://t.co/3fsaKcrQKH,0
1177,トランプ氏、コロナ治療薬を服用米軍施設に入院https://t.co/ModqpKWaia,0
1178,テスラ独走、もろ刃の中国傾斜世界販売79月44%増https://t.co/oHnm4mMd7Y,0
1179,ホンダ、窮地のF1撤退稼ぐ力はリーマン時以下にhttps://t.co/5zQ5YXWjIk,0
1180,コロナ契機のリスタートネットカフェから介護職へhttps://t.co/lGV4b5ZEp7,0
1181,ITが変えるランニングリモート大会で「密」回避https://t.co/ZpNu7hN33N,0
1182,プーチン政権、政敵「毒殺未遂」の代償もhttps://t.co/kcaiEVXSuR,0
1183,さらば海の幸よ試験管からマグロが取れる日https://t.co/roc8Vikkty,0
1184,84歳のトレーダー「生涯現役」月に4億円売買https://t.co/CMm4jisWiS,1
1185,衝撃のドコモ完全子会社化渦中の社員に生の声を聞くhttps://t.co/o07gZkA754,0
1186,親の自宅だれが継ぐ登記早めに、法改正案で罰則もhttps://t.co/d6mDqFv9QE,1
1187,資産づくり、人生設計幅広く運用や就労で数千万円差https://t.co/rzGa4yJBpq,0
1188,クイズに挑戦！目指せ、日本の世界遺産マスターhttps://t.co/2lj63h6qco,0
1189,ノーベル賞、東大・藤田氏に注目日本勢3年連続なるかhttps://t.co/4Z0qFj0hX5,0
1190,世界の安定役、問われる覚悟東西ドイツ統一30年https://t.co/CKoNhhW9Eu,0
1191,もう一つの働き方改革あなたの使命は何ですかhttps://t.co/Vh0NmCneBy,0
1192,一流選手にシューズを提供してきた職人・三村仁司さん。足を測定すれば弱い部分、ケガしやすい場所がわかる。足を守るため、ミリ単位にこだわったシューズを作る。五輪選手も頼ったその感性を、｢医者｣と例える人もいる。#日経STORY… https://t.co/LWAYNjP5rC,0
1193,金正恩氏がトランプ氏に見舞電「必ず打ち勝つ」https://t.co/iGNanIW66k,1
1194,「ディープフェイク」脅威に国内初摘発、海外被害もhttps://t.co/F61GYuv6KF,0
1195,再選に逆風、株価崩れずトランプ氏感染で市場の見方https://t.co/ZrxNdbgwN6,0
1196,「インド太平洋で協力強化」アーミテージ元国務副長官https://t.co/B68f1HjBif,0
1197,テレワークで東京の仕事を続けつつ地方移住した人に、政府が最大100万円。俳優の竹内結子さんが死去。NTTが上場子会社ドコモを完全子会社に。この1週間、Twitterで読まれた日経記事です。https://t.co/NOmRo0dioL,0
1198,対面式の選挙活動を重要視するトランプ大統領にとって、自身のコロナ感染による中止は痛手。側近に陽性反応が出ていたのに選挙資金集めのイベントを強行した可能性もあり、政権の危機管理の甘さを露呈しました。https://t.co/NjldKuWqC7,0
1199,「上がるものでなく『これ以上下がらなさそうなものを買う』」。株式投資歴66年の84歳。1200銘柄を常時チェックし、1日130銘柄の売買注文を出すデイトレーダー藤本茂さんが語ります。https://t.co/UEJJQ0ia0w,1
1200,「なりすまし詐欺や本人認証の突破といった様々な犯罪のツールになる恐れがある」。特定の人物の写真や声の膨大なデータをAIに読み込ませ、本物のような動画や音声を作る「ディープフェイク」について考えます。「ディープフェイク」脅威に… https://t.co/JuvLqprQVH,0
1201,トランプ氏、米軍医療施設に入院「数日間」https://t.co/vCwXDAaYZt,1
1202,非常時の対策はあったが、システムの再立ち上げは想定に入っていなかった。システム障害で売買を終日停止した東証のコンティンジェンシー・プラン（緊急時対応計画）の不備を探ります。東証、取引再開の基準なく緊急事態の想定に漏れ… https://t.co/OFOnE4dDgQ,0
1203,「半永久的に魚が生産できる」。サバにマグロを産ませる。魚肉を培養して量産……。地球温暖化や乱獲で魚が減っていく傾向と、「細胞漁業」の可能性を探ります。さらば海の幸よ試験管からマグロが取れる日… https://t.co/m5mYHJQwrR,1
1204,NYダウ反落、134ドル安トランプ氏コロナ感染でhttps://t.co/L7CEmBZhre,0
1205,衆院解散は年明け以降に首相、コロナ対策を優先https://t.co/RRpHXeLRnn,0
1206,ミリ単位の感性オリンピアンが信頼する職人https://t.co/xcbKWurwWi,0
1207,カラオケ・ジム利用者半減霧晴れぬ余暇70兆円市場https://t.co/0qAXAeNJAe,1
1208,英EU交渉、再び瀬戸際離脱協定問題で互いに圧力https://t.co/SgRtUKJeZC,0
1209,育休取得の男性「幸せ感じる」8割超にhttps://t.co/5K5m4weSUD,1
1210,クックパッドの食品流通、自治体・JAと連携し拡大https://t.co/CeO36gJswX,0
1211,米大統領選まで1カ月人種差別、過去にも争点にhttps://t.co/ZKxRR0xifq,0
1212,【記者ブログ】賭けサイト、「ペンス出馬」が急浮上https://t.co/CiXVOFW7AX,0
1213,トランプ陣営、戦略白紙選挙集会や討論自粛もhttps://t.co/Uk3hpI1KAT,0
1214,ラグビー早大、連覇へ苦心の船出マスク着けスクラムhttps://t.co/vNndTYRp3o,0
1215,「習思想」名門大で必修化中国、知識層狙い統制強化https://t.co/K1qJvx0dGw,1
1216,欧州すくむ民主主義、大衆迎合が台頭ドイツ統一30年https://t.co/a8Ws6Ws0TT,0
1217,「訓話」としての英アーム売却前FT編集長・バーバー氏https://t.co/NGyRwRhwIh,0
1218,ノーベル賞、3年連続受賞なるか日本の注目候補はhttps://t.co/ANja1XMwJr,0
1219,民間企業で働く人が2019年に得た平均給与は436万円と、前年より約1%（4万3000円）減り7年ぶりマイナスに。従業員100人未満の中小企業の減少が全体を押し下げました。新型コロナの影響を受ける前です。https://t.co/sVTvSM91LD,0
1220,ヤフー、全社テレワークに10月から正式移行https://t.co/y6g8wv3DdZ,1
1221,日本政府は、外国からの資金協力があるか開示を義務付ける対象に、科学研究費補助金（科研費）を受ける研究室を加えます。軍事転用可能な先端技術の海外流出を防ぐ狙いです。https://t.co/KDXf3B0RHl,1
1222,NYダウ反落で始まる一時400ドル超安、トランプ氏陽性でhttps://t.co/j9I0l6JIwT,1
1223,DCM、島忠を完全子会社化へ最大1600億円でTOBhttps://t.co/nZseSzDFjA,0
1224,紳士服のタカキューが、新型コロナやカジュアル化を背景に採算が厳しい約90店を2021年2月期中に閉店します。これにより店舗数は約180店と、前期末時点から3割減る計画です。https://t.co/TaHGjXiykB,0
1225,米失業率7.9%追加経済対策遅れ、失業第2波リスクもhttps://t.co/1OIIDbb8g8,0
1226,ホームセンター大手のDCMホールディングスが同業の島忠をTOB（株式公開買い付け）で完全子会社化します。投資額は最大で1600億円程度。単純合算の売上高は約5700億円と、カインズを上回り業界最大手になります。https://t.co/MDRTmz05E8,1
1227,東証、取引再開の基準なく緊急事態の想定に漏れhttps://t.co/buoUXogIuj,0
1228,ホンダが自動車レースの最高峰F1から2021年シーズンを最後に撤退します。研究開発の負担が増すなか、電動車などの次世代技術に経営資源を振り向けます。https://t.co/rhvgmJTLFk,1
1229,公務員ボーナス引き下げ勧告へ人事院、10年ぶりhttps://t.co/uCfBZDwdpI,1
1230,雇用調整、非正規で本格化8月は120万人減https://t.co/FSE2olVYfL,0
1231,長野・群馬県境の浅間山で火山性地震が急増し、気象庁が200回（速報値）を計測。噴火警戒レベルは「2」（火口周辺規制）のまま据え置きました。https://t.co/dBMUkTwUhm,0
1232,クーポン販売の米グルーポン、日本撤退https://t.co/q25ssKcYTk,0
1233,丸井グループが「池袋マルイ」を2021年8月に閉店。1952年に開業し若者の多い繁華街に立地する主力店舗でしたが、売り上げが伸び悩んでいました。https://t.co/EuwGIvEGHr,1
1234,［社説］解決策が見えないティックトック問題https://t.co/EgOnp7mbqC,0
1235,［社説］なぜ学者6人を外したのかhttps://t.co/CXr6M8I6Zv,0
1236,AIアナが読むニュース夕方の4本https://t.co/mDTOb4hvog,0
1237,トランプ大統領が、メラニア大統領夫人とともに新型コロナウイルスに感染したと明らかにしました。コロナへの危機管理の不備が露呈し、11月3日に迫ったアメリカ大統領選挙に向けた選挙活動にも影響しそうです。https://t.co/L6g3w2J2TA,1
1238,JFEスチールが一時休止していた福山「第4高炉」を9月に再稼働したのに続き、日本製鉄も君津「第2高炉」を2020年内に再稼働へ。国内の注文が増え、生産が一部回復し始めました。#日経イブニングスクープhttps://t.co/qP526YzmSl,1
1239,日本製鉄、高炉1基を年内再稼働へ車など需要戻るhttps://t.co/WSRJqpn6Bg,1
1240,ESGに覚醒、「きれい事」から「我が事」へhttps://t.co/sHJrpF2DlM,0
1241,ホンダ、F1撤退へhttps://t.co/qr19NneCw4,1
1242,金融庁、東証に報告命令システム障害でhttps://t.co/k7VtxRaAbA,0
1243,雇用調整、非正規で拡大宿泊・飲食など削減続くhttps://t.co/EF5DdNF621,0
1244,東京都で新たに196人感染新型コロナhttps://t.co/YzifwMzCcj,0
1245,首相、早期解散に慎重姿勢公明代表に伝達https://t.co/kuKkOKn1lI,0
1246,【日経特報】ＤＣＭ、島忠を完全子会社化へ最大1800億円でTOBhttps://t.co/KylrqLq1KL,1
1247,NYダウ平均先物一時500ドル超安トランプ氏コロナ陽性でhttps://t.co/Tf4uNN7xsB,1
1248,トランプ氏、新型コロナに感染https://t.co/9Un6Vd7Zwj,1
1249,ダイナブック、低価格で欧米に攻勢シャープ買収2年https://t.co/reYEURozVm,0
1250,「結果を待っている。その間は自主隔離の過程を始める！」。トランプ大統領がメラニア大統領夫人とともに新型コロナ検査を受け、自主隔離に入りました。側近ホープ・ヒックス氏が感染したためです。#新型コロナ #COVID19https://t.co/p8WYlJYop2,0
1251,池袋マルイ、21年8月閉店静岡マルイも同年3月にhttps://t.co/JcM9mLevaA,1
1252,「（コロナによる）困難な状況が終わるのはまだ先だが、最悪期は脱した」。ファストファッションのH&amp;Mは2021年に全体の5%にあたる250店舗を閉める計画。不採算店の整理を進めネット対応を強化します。https://t.co/WSfWgpIKwa,0
1253,総務相、携帯値下げ「事業者と直接会う」https://t.co/dPVFGaT8gX,0
1254,学術会議人事、首相の意向反映せず官房長官https://t.co/KMUJhvqt80,1
1255,投資家「乱高下なくてよかった」東証で売買再開https://t.co/i8URGMupRY,0
1256,コロナワクチン接種無料に厚労省が方針https://t.co/HhUHdPiOtq,0
1257,きょう10月2日昼の日経電子版トップ（https://t.co/Ejr5U7Yis5）3本です。富士通、東証システムで3度目の失態DXに暗雲https://t.co/oXRiZF5V9h癒えぬ「東証ショック」日本… https://t.co/HdYZmAoZK7,0
1258,AIアナが読むニュース昼の4本https://t.co/jTMJatBqB4,0
1259,トランプ氏の側近、コロナ感染大統領専用機に搭乗https://t.co/OWjVqGnzqs,1
1260,「なんで繰り返し、こうなっちゃったのか」。東証の基幹システムを設計・開発し、前回2012年の障害の教訓を生かせなかった富士通。リカバーの重要性やDX改革への影響を考えます。https://t.co/3DDB1INRDM,0
1261,「年収の壁」超えて働く社会保険加入で年金増やすhttps://t.co/Wob6UKf5Uk,0
1262,星野リゾート、米国留学「プロの経営者」学ぶhttps://t.co/522uxgYROD,0
1263,脱炭素で逆風の石炭火力、効率「かさ上げ」急ぐ電力https://t.co/FQzvazCQE8,0
1264,癒えぬ「東証ショック」日本株覆う様子見モードhttps://t.co/LxsEZ56IBJ,0
1265,富士通、東証システムで3度目の失態DX営業に暗雲https://t.co/w0lbl4iC77,0
1266,商業地が2020年も0.2%上昇し、住宅地は2000年以来のプラスになった秋田市。商業地0.7%、住宅地3.3%と前年の上昇幅を上回った帯広市。底堅かった都市との地方格差が鮮明になっています。地価浮沈のカギは市街地再生秋田… https://t.co/Ito2aLmQNO,0
1267,金融庁、東証に報告徴求命令へ官房長官「再発防止を」https://t.co/H5isWUcu7e,0
1268,「世界記録を破るためのシューズ。試合を変えるゲームチェンジャーになれる」。アディダスが投入したのは、世界のランナーに認められ、世界記録も出した「アディゼロ」シリーズ。その源流は日本にあった。#日経STORY厚底革命 シュー… https://t.co/9YrJRIwXoM,0
1269,インフル南半球激減も「油断禁物」コロナにも警戒をhttps://t.co/XHinVMqB5J,0
1270,東証1部の売買代金、8000億円超に取引に混乱なくhttps://t.co/Dr1jQROcNY,0
1271,住宅ローン減税「1%控除」の妥当性https://t.co/h5mzccBz1A,0
1272,JDIに38億円の賠償請求不適切会計で株主https://t.co/dQ6ta9GzKi,0
1273,東証で売買再開、システム復旧日経平均は100円超高https://t.co/KBEnFHB4Rh,0
1274,売買停止とは「ライブドア・ショック」でも全銘柄（きょうのことば）https://t.co/CeKJvyHl6i,0
1275,行革相、デジタル規制改革を優先 厚労省再編「後回し」https://t.co/NYjzuZBfvs,0
1276,8月の完全失業率3.0%前月比0.1ポイント上昇https://t.co/8LuaaoC0tZ,0
1277,東証システム障害明け、動向注視（先読み株式相場）https://t.co/X0AE7daQGU,0
1278,けさ10月2日の日経電子版トップ（https://t.co/ueHaNCPwtz）3本です。東証売買停止、バックアップに不備メモリー故障が発端https://t.co/Vw5ZSx1yUE東証、3兆円の取引機会失う… https://t.co/WsLl2JLxIt,0
1279,「追加混乱の恐れがある午後の取引再開を避けたのは、危機管理として正しい」「不具合の原因と再発防止策を早期に示して」。売買を終日停止した東京証券取引所（東証）に対するアメリカの市場関係者の反応です。https://t.co/HdAN5CMyKp,0
1280,市町村の再生可能エネルギー導入量トップは浜松市で、北九州市が2位、津市が3位。導入比率が1%未満なのは17自治体。都道府県別の導入潜在量では北海道が軒並み上位です。再生エネ導入量1位は浜松市、潜在力は北海道がリード… https://t.co/f1zhWUiffS,0
1281,帝国ホテル、不動産が生む耐久力「日比谷外」を開拓https://t.co/wUVYl38O3F,0
1282,テスラ、夢の電池より内製化プラットフォーマー狙うhttps://t.co/mSwesmj2CR,0
1283,度重なる商号変更や業態転換。帳簿上8億円あるはずの現金が実際には50万円。最後は監査報酬の一部を払えず……。ジャスダック上場企業Nutsの破産劇を振り返ります。https://t.co/uzxTEawOuU,1
1284,東証、9時の売買再開を決定システム復旧受け発表https://t.co/lb7KwXYH9p,0
